0	0	0
0.001	-0.123376	0
0.002	-0.246317	0
0.003	-0.368824	0
0.004	-0.500897	0
0.005	1.37746	0
0.006	6.25626	0
0.007	10.1355	0
0.008	16.0151	0
0.009	17.8952	0
0.01	19.7658	0
0.011	21.6467	0
0.012	22.5281	0
0.013	21.41	0
0.014	21.2922	0
0.015	18.1749	0
0.016	14.058	0
0.017	8.9316	0
0.018	5.81559	0
0.019	1.70001	0
0.02	-1.41513	0
0.021	-1.52985	0
0.022	-2.64413	0
0.023	-3.76798	0
0.024	-2.88139	0
0.025	1.00562	0
0.026	5.89307	0
0.027	10.7809	0
0.028	14.6693	0
0.029	15.548	0
0.03	17.4372	0
0.031	18.3268	0
0.032	20.2168	0
0.033	19.1073	0
0.034	16.9882	0
0.035	14.8795	0
0.036	10.7712	0
0.037	6.66342	0
0.038	3.55604	0
0.039	-0.560918	0
0.04	-0.667443	0
0.041	-0.773538	0
0.042	-2.8792	0
0.043	-1.98444	0
0.044	-1.09925	0
0.045	-0.203625	0
0.046	3.69243	0
0.047	9.58891	0
0.048	13.4858	0
0.049	14.3732	0
0.05	17.2709	0
0.051	19.1691	0
0.052	20.0677	0
0.053	18.9568	0
0.054	14.8563	0
0.055	12.7562	0
0.056	9.65652	0
0.057	6.54729	0
0.058	2.44848	0
0.059	-1.6499	0
0.06	-4.74785	0
0.061	-4.85538	0
0.062	-5.95247	0
0.063	-6.04914	0
0.064	-6.15539	0
0.065	-5.2512	0
0.066	0.653409	0
0.067	4.55845	0
0.068	8.45391	0
0.069	9.3598	0
0.07	11.2661	0
0.071	14.1629	0
0.072	15.07	0
0.073	13.9776	0
0.074	10.8756	0
0.075	6.7841	0
0.076	1.69297	0
0.077	-0.407732	0
0.078	-3.49801	0
0.079	-7.58786	0
0.08	-9.68728	0
0.081	-11.7763	0
0.082	-12.8649	0
0.083	-11.963	0
0.084	-12.0507	0
0.085	-10.148	0
0.086	-5.23491	0
0.087	-0.321363	0
0.088	4.58261	0
0.089	6.49701	0
0.09	9.40183	0
0.091	10.3171	0
0.092	12.2227	0
0.093	11.1388	0
0.094	10.0553	0
0.095	5.96229	0
0.096	2.87965	0
0.097	-1.21256	0
0.098	-3.29435	0
0.099	-6.38572	0
0.1	-8.46667	0
0.101	-8.55719	0
0.102	-7.63729	0
0.103	-6.72696	0
0.104	-5.80622	0
0.105	-3.89505	0
0.106	1.02654	0
0.107	7.93855	0
0.108	11.861	0
0.109	12.7738	0
0.11	15.6971	0
0.111	16.6108	0
0.112	17.5349	0
0.113	19.4495	0
0.114	17.3645	0
0.115	14.2898	0
0.116	12.2056	0
0.117	7.13187	0
0.118	5.04852	0
0.119	-0.0344136	0
0.12	-2.10692	0
0.121	-2.18901	0
0.122	-4.27068	0
0.123	-4.34193	0
0.124	-4.42276	0
0.125	-2.50317	0
0.126	1.42684	0
0.127	7.34727	0
0.128	11.2681	0
0.129	14.1994	0
0.13	15.1211	0
0.131	15.0432	0
0.132	15.9757	0
0.133	14.8987	0
0.134	11.822	0
0.135	7.74581	0
0.136	3.68002	0
0.137	0.604639	0
0.138	-3.47032	0
0.139	-8.54486	0
0.14	-9.61898	0
0.141	-11.6827	0
0.142	-11.756	0
0.143	-12.8288	0
0.144	-12.9013	0
0.145	-11.9733	0
0.146	-8.04494	0
0.147	-5.10614	0
0.148	-1.17692	0
0.149	1.75272	0
0.15	2.68277	0
0.151	4.61324	0
0.152	6.54413	0
0.153	6.47544	0
0.154	4.40716	0
0.155	1.3393	0
0.156	-1.72815	0
0.157	-7.79518	0
0.158	-12.8618	0
0.159	-14.928	0
0.16	-15.9938	0
0.161	-17.0591	0
0.162	-17.1241	0
0.163	-18.1886	0
0.164	-18.2527	0
0.165	-16.3164	0
0.166	-13.3797	0
0.167	-8.4426	0
0.168	-3.50505	0
0.169	0.432904	0
0.17	2.37128	0
0.171	4.31006	0
0.172	5.24927	0
0.173	5.17888	0
0.174	3.11891	0
0.175	1.05936	0
0.176	-1.99978	0
0.177	-5.05851	0
0.178	-9.11682	0
0.179	-14.1847	0
0.18	-17.2422	0
0.181	-17.2993	0
0.182	-19.3559	0
0.183	-19.4222	0
0.184	-19.478	0
0.185	-16.5334	0
0.186	-11.5884	0
0.187	-7.65303	0
0.188	-2.70721	0
0.189	-0.760978	0
0.19	1.17567	0
0.191	2.12272	0
0.192	3.07019	0
0.193	2.00808	0
0.194	-2.04363	0
0.195	-4.10492	0
0.196	-4.15581	0
0.197	-9.20628	0
0.198	-11.2663	0
0.199	-16.316	0
0.2	-19.3752	0
0.201	-19.424	0
0.202	-21.4825	0
0.203	-20.5305	0
0.204	-20.5881	0
0.205	-19.6352	0
0.206	-15.692	0
0.207	-9.73837	0
0.208	-5.79432	0
0.209	-2.84985	0
0.21	-1.89498	0
0.211	2.0503	0
0.212	4.00599	0
0.213	3.95209	0
0.214	1.8986	0
0.215	-1.14448	0
0.216	-4.19715	0
0.217	-10.2494	0
0.218	-13.2913	0
0.219	-17.3427	0
0.22	-19.3937	0
0.221	-19.4444	0
0.222	-20.4846	0
0.223	-21.5344	0
0.224	-21.5838	0
0.225	-20.6328	0
0.226	-15.6814	0
0.227	-10.7295	0
0.228	-6.76729	0
0.229	-3.81465	0
0.23	-2.8616	0
0.231	0.09186	0
0.232	0.0457263	0
0.233	0	0
0.234	-2.04532	0
0.235	-5.09023	0
0.236	-9.13473	0
0.237	-14.1788	0
0.238	-19.2225	0
0.239	-23.2658	0
0.24	-26.3087	0
0.241	-29.3512	0
0.242	-33.3932	0
0.243	-37.4349	0
