0	2044	0
0.001	2044.31	0
0.002	2044.63	0
0.003	2044.94	0
0.004	2045.26	0
0.005	2047.57	0
0.006	2052.88	0
0.007	2057.2	0
0.008	2063.51	0
0.009	2065.83	0
0.01	2068.14	0
0.011	2070.46	0
0.012	2071.77	0
0.013	2071.08	0
0.014	2071.4	0
0.015	2068.71	0
0.016	2065.02	0
0.017	2060.34	0
0.018	2057.65	0
0.019	2053.97	0
0.02	2051.28	0
0.021	2051.59	0
0.022	2050.91	0
0.023	2050.22	0
0.024	2051.53	0
0.025	2055.85	0
0.026	2061.16	0
0.027	2066.47	0
0.028	2070.79	0
0.029	2072.1	0
0.03	2074.41	0
0.031	2075.72	0
0.032	2078.04	0
0.033	2077.35	0
0.034	2075.66	0
0.035	2073.97	0
0.036	2070.29	0
0.037	2066.6	0
0.038	2063.91	0
0.039	2060.22	0
0.04	2060.53	0
0.041	2060.84	0
0.042	2059.16	0
0.043	2060.47	0
0.044	2061.78	0
0.045	2063.09	0
0.046	2067.4	0
0.047	2073.71	0
0.048	2078.02	0
0.049	2079.33	0
0.05	2082.64	0
0.051	2084.95	0
0.052	2086.26	0
0.053	2085.57	0
0.054	2081.88	0
0.055	2080.19	0
0.056	2077.5	0
0.057	2074.81	0
0.058	2071.12	0
0.059	2067.43	0
0.06	2064.74	0
0.061	2065.05	0
0.062	2064.35	0
0.063	2064.66	0
0.064	2064.97	0
0.065	2066.28	0
0.066	2072.59	0
0.067	2076.89	0
0.068	2081.2	0
0.069	2082.51	0
0.07	2084.81	0
0.071	2088.12	0
0.072	2089.43	0
0.073	2088.73	0
0.074	2086.04	0
0.075	2082.34	0
0.076	2077.65	0
0.077	2075.96	0
0.078	2073.26	0
0.079	2069.56	0
0.08	2067.87	0
0.081	2066.17	0
0.082	2065.48	0
0.083	2066.78	0
0.084	2067.08	0
0.085	2069.39	0
0.086	2074.69	0
0.087	2079.99	0
0.088	2085.3	0
0.089	2087.6	0
0.09	2090.9	0
0.091	2092.2	0
0.092	2094.5	0
0.093	2093.8	0
0.094	2093.1	0
0.095	2089.4	0
0.096	2086.7	0
0.097	2083	0
0.098	2081.3	0
0.099	2078.6	0
0.1	2076.9	0
0.101	2077.2	0
0.102	2078.5	0
0.103	2079.8	0
0.104	2081.09	0
0.105	2083.39	0
0.106	2088.69	0
0.107	2095.99	0
0.108	2100.28	0
0.109	2101.58	0
0.11	2104.87	0
0.111	2106.17	0
0.112	2107.46	0
0.113	2109.76	0
0.114	2108.05	0
0.115	2105.35	0
0.116	2103.64	0
0.117	2098.93	0
0.118	2097.23	0
0.119	2092.52	0
0.12	2090.81	0
0.121	2091.1	0
0.122	2089.4	0
0.123	2089.69	0
0.124	2089.98	0
0.125	2092.27	0
0.126	2096.56	0
0.127	2102.85	0
0.128	2107.14	0
0.129	2110.43	0
0.13	2111.71	0
0.131	2112	0
0.132	2113.29	0
0.133	2112.58	0
0.134	2109.86	0
0.135	2106.15	0
0.136	2102.44	0
0.137	2099.72	0
0.138	2096.01	0
0.139	2091.29	0
0.14	2090.58	0
0.141	2088.86	0
0.142	2089.15	0
0.143	2088.43	0
0.144	2088.71	0
0.145	2089.99	0
0.146	2094.28	0
0.147	2097.56	0
0.148	2101.84	0
0.149	2105.12	0
0.15	2106.4	0
0.151	2108.68	0
0.152	2110.96	0
0.153	2111.24	0
0.154	2109.52	0
0.155	2106.79	0
0.156	2104.07	0
0.157	2098.35	0
0.158	2093.62	0
0.159	2091.9	0
0.16	2091.18	0
0.161	2090.45	0
0.162	2090.73	0
0.163	2090	0
0.164	2090.27	0
0.165	2092.55	0
0.166	2095.82	0
0.167	2101.09	0
0.168	2106.36	0
0.169	2110.63	0
0.17	2112.9	0
0.171	2115.17	0
0.172	2116.44	0
0.173	2116.71	0
0.174	2114.98	0
0.175	2113.25	0
0.176	2110.52	0
0.177	2107.78	0
0.178	2104.05	0
0.179	2099.32	0
0.18	2096.58	0
0.181	2096.85	0
0.182	2095.11	0
0.183	2095.38	0
0.184	2095.64	0
0.185	2098.9	0
0.186	2104.16	0
0.187	2108.43	0
0.188	2113.69	0
0.189	2115.95	0
0.19	2118.21	0
0.191	2119.47	0
0.192	2120.73	0
0.193	2119.99	0
0.194	2116.24	0
0.195	2114.5	0
0.196	2114.76	0
0.197	2110.01	0
0.198	2108.27	0
0.199	2103.52	0
0.2	2100.78	0
0.201	2101.03	0
0.202	2099.29	0
0.203	2100.54	0
0.204	2100.79	0
0.205	2102.04	0
0.206	2106.29	0
0.207	2112.54	0
0.208	2116.79	0
0.209	2120.04	0
0.21	2121.29	0
0.211	2125.54	0
0.212	2127.79	0
0.213	2128.03	0
0.214	2126.28	0
0.215	2123.52	0
0.216	2120.77	0
0.217	2115.01	0
0.218	2112.26	0
0.219	2108.5	0
0.22	2106.74	0
0.221	2106.98	0
0.222	2106.23	0
0.223	2105.47	0
0.224	2105.71	0
0.225	2106.94	0
0.226	2112.18	0
0.227	2117.42	0
0.228	2121.66	0
0.229	2124.9	0
0.23	2126.13	0
0.231	2129.37	0
0.232	2129.6	0
0.233	2129.84	0
0.234	2128.07	0
0.235	2125.3	0
0.236	2121.53	0
0.237	2116.76	0
0.238	2112	0
0.239	2108.23	0
0.24	2105.45	0
0.241	2102.68	0
0.242	2098.91	0
0.243	2095.14	0
0.244	2091.37	0
0.245	2088.59	0
0.246	2088.82	0
0.247	2088.04	0
0.248	2090.26	0
0.249	2090.49	0
0.25	2090.71	0
0.251	2093.93	0
0.252	2095.15	0
0.253	2096.37	0
0.254	2097.59	0
0.255	2097.81	0
0.256	2099.03	0
0.257	2100.25	0
0.258	2100.47	0
0.259	2101.68	0
0.26	2101.9	0
0.261	2105.11	0
0.262	2108.33	0
0.263	2112.54	0
0.264	2121.75	0
0.265	2133.96	0
0.266	2154.17	0
0.267	2181.38	0
0.268	2214.59	0
0.269	2248.8	0
0.27	2285.01	0
0.271	2321.22	0
0.272	2355.43	0
0.273	2386.63	0
0.274	2410.84	0
0.275	2431.04	0
0.276	2449.24	0
0.277	2461.45	0
0.278	2471.65	0
0.279	2478.85	0
0.28	2486.05	0
0.281	2496.25	0
0.282	2503.45	0
0.283	2511.65	1
0.284	2516.85	0
0.285	2521.04	0
0.286	2524.24	0
0.287	2521.43	0
0.288	2513.63	0
0.289	2499.82	0
0.29	2479.02	0
0.291	2454.21	0
0.292	2421.4	0
0.293	2384.59	0
0.294	2343.78	0
0.295	2300.97	0
0.296	2263.16	0
0.297	2226.34	0
0.298	2197.53	0
0.299	2175.72	0
0.3	2160.9	0
0.301	2152.09	0
0.302	2147.27	0
0.303	2141.45	0
0.304	2138.63	0
0.305	2134.81	0
0.306	2137	0
0.307	2138.17	0
0.308	2140.35	0
0.309	2140.53	0
0.31	2140.71	0
0.311	2141.88	0
0.312	2140.06	0
0.313	2139.23	0
0.314	2135.41	0
0.315	2128.58	0
0.316	2126.75	0
0.317	2119.92	0
0.318	2114.09	0
0.319	2109.26	0
0.32	2105.43	0
0.321	2104.6	0
0.322	2099.77	0
0.323	2099.93	0
0.324	2098.1	0
0.325	2100.26	0
0.326	2104.43	0
0.327	2108.59	0
0.328	2111.75	0
0.329	2113.91	0
0.33	2116.07	0
0.331	2117.23	0
0.332	2118.39	0
0.333	2118.55	0
0.334	2115.71	0
0.335	2113.86	0
0.336	2111.02	0
0.337	2107.17	0
0.338	2102.33	0
0.339	2097.48	0
0.34	2093.63	0
0.341	2094.78	0
0.342	2095.93	0
0.343	2095.08	0
0.344	2095.23	0
0.345	2097.38	0
0.346	2100.52	0
0.347	2106.67	0
0.348	2108.81	0
0.349	2110.96	0
0.35	2114.1	0
0.351	2118.24	0
0.352	2118.38	0
0.353	2120.52	0
0.354	2118.66	0
0.355	2115.8	0
0.356	2113.94	0
0.357	2111.08	0
0.358	2107.21	0
0.359	2104.35	0
0.36	2101.48	0
0.361	2104.62	0
0.362	2102.75	0
0.363	2102.88	0
0.364	2103.01	0
0.365	2104.14	0
0.366	2109.27	0
0.367	2113.4	0
0.368	2118.52	0
0.369	2122.65	0
0.37	2122.78	0
0.371	2126.9	0
0.372	2130.02	0
0.373	2131.15	0
0.374	2129.27	0
0.375	2125.39	0
0.376	2122.51	0
0.377	2119.63	0
0.378	2115.74	0
0.379	2111.86	0
0.38	2109.98	0
0.381	2111.09	0
0.382	2109.21	0
0.383	2109.32	0
0.384	2109.43	0
0.385	2111.54	0
0.386	2115.65	0
0.387	2119.76	0
0.388	2123.87	0
0.389	2126.98	0
0.39	2129.09	0
0.391	2132.19	0
0.392	2133.3	0
0.393	2134.4	0
0.394	2134.51	0
0.395	2131.61	0
0.396	2129.71	0
0.397	2127.81	0
0.398	2124.91	0
0.399	2120.01	0
0.4	2120.11	0
0.401	2119.2	0
0.402	2118.3	0
0.403	2117.39	0
0.404	2118.49	0
0.405	2120.58	0
0.406	2125.67	0
0.407	2130.76	0
0.408	2135.85	0
0.409	2137.94	0
0.41	2139.03	0
0.411	2140.12	0
0.412	2144.2	0
0.413	2143.29	0
0.414	2142.37	0
0.415	2140.46	0
0.416	2139.54	0
0.417	2134.62	0
0.418	2131.7	0
0.419	2129.78	0
0.42	2129.86	0
0.421	2128.94	0
0.422	2129.01	0
0.423	2128.09	0
0.424	2129.16	0
0.425	2131.24	0
0.426	2137.31	0
0.427	2142.38	0
0.428	2147.45	0
0.429	2150.52	0
0.43	2153.59	0
0.431	2158.66	0
0.432	2157.73	0
0.433	2160.79	0
0.434	2159.86	0
0.435	2158.92	0
0.436	2157.99	0
0.437	2153.05	0
0.438	2148.11	0
0.439	2145.17	0
0.44	2143.23	0
0.441	2144.29	0
0.442	2143.34	0
0.443	2144.4	0
0.444	2143.46	0
0.445	2146.51	0
0.446	2151.56	0
0.447	2155.62	0
0.448	2159.67	0
0.449	2162.72	0
0.45	2165.77	0
0.451	2168.82	0
0.452	2169.87	0
0.453	2169.91	0
0.454	2168.96	0
0.455	2168	0
0.456	2166.05	0
0.457	2163.09	0
0.458	2159.13	0
0.459	2155.17	0
0.46	2155.21	0
0.461	2156.25	0
0.462	2154.29	0
0.463	2154.33	0
0.464	2153.36	0
0.465	2155.4	0
0.466	2161.43	0
0.467	2166.46	0
0.468	2171.5	0
0.469	2175.53	0
0.47	2177.56	0
0.471	2179.59	0
0.472	2182.61	0
0.473	2183.64	0
0.474	2182.67	0
0.475	2181.69	0
0.476	2179.72	0
0.477	2176.74	0
0.478	2172.76	0
0.479	2170.78	0
0.48	2169.8	0
0.481	2169.82	0
0.482	2169.84	0
0.483	2169.86	0
0.484	2169.87	0
0.485	2171.89	0
0.486	2178.9	0
0.487	2183.92	0
0.488	2188.93	0
0.489	2192.94	0
0.49	2195.95	0
0.491	2196.96	0
0.492	2199.97	0
0.493	2201.98	0
0.494	2199.98	0
0.495	2197.99	0
0.496	2194.99	0
0.497	2193	0
0.498	2189	0
0.499	2187	0
0.5	2185	0
0.501	2184	0
0.502	2185	0
0.503	2186	0
0.504	2185.99	0
0.505	2187.99	0
0.506	2192.98	0
0.507	2199.98	0
0.508	2203.97	0
0.509	2206.96	0
0.51	2208.95	0
0.511	2209.94	0
0.512	2212.93	0
0.513	2213.92	0
0.514	2212.9	0
0.515	2209.89	0
0.516	2209.87	0
0.517	2204.86	0
0.518	2201.84	0
0.519	2197.82	0
0.52	2196.8	0
0.521	2196.78	0
0.522	2195.76	0
0.523	2194.74	0
0.524	2193.72	0
0.525	2195.69	0
0.526	2200.67	0
0.527	2204.64	0
0.528	2209.61	0
0.529	2212.59	0
0.53	2214.56	0
0.531	2216.53	0
0.532	2218.5	0
0.533	2218.46	0
0.534	2216.43	0
0.535	2213.4	0
0.536	2212.36	0
0.537	2206.33	0
0.538	2202.29	0
0.539	2198.25	0
0.54	2196.21	0
0.541	2196.17	0
0.542	2195.13	0
0.543	2195.09	0
0.544	2193.05	0
0.545	2195	0
0.546	2197.96	0
0.547	2201.91	0
0.548	2203.87	0
0.549	2205.82	0
0.55	2205.77	0
0.551	2206.72	0
0.552	2205.67	0
0.553	2204.62	0
0.554	2200.56	0
0.555	2195.51	0
0.556	2192.46	0
0.557	2186.4	0
0.558	2180.34	0
0.559	2174.29	0
0.56	2170.23	0
0.561	2167.17	0
0.562	2163.11	0
0.563	2160.05	0
0.564	2157.99	0
0.565	2157.92	0
0.566	2159.86	0
0.567	2161.79	0
0.568	2164.73	0
0.569	2164.66	0
0.57	2164.59	0
0.571	2166.52	0
0.572	2165.45	0
0.573	2162.38	0
0.574	2159.31	0
0.575	2154.24	0
0.576	2150.16	0
0.577	2142.09	0
0.578	2138.01	0
0.579	2131.94	0
0.58	2128.86	0
0.581	2126.78	0
0.582	2121.7	0
0.583	2119.62	0
0.584	2117.54	0
0.585	2118.46	0
0.586	2121.37	0
0.587	2124.29	0
0.588	2125.2	0
0.589	2126.12	0
0.59	2127.03	0
0.591	2125.94	0
0.592	2127.85	0
0.593	2126.76	0
0.594	2122.67	0
0.595	2119.58	0
0.596	2116.49	0
0.597	2110.39	0
0.598	2105.3	0
0.599	2100.2	0
0.6	2098.11	0
0.601	2097.01	0
0.602	2094.91	0
0.603	2092.81	0
0.604	2091.71	0
0.605	2091.61	0
0.606	2095.51	0
0.607	2098.4	0
0.608	2102.3	0
0.609	2105.19	0
0.61	2106.09	0
0.611	2106.98	0
0.612	2108.87	0
0.613	2109.76	0
0.614	2107.65	0
0.615	2105.54	0
0.616	2102.43	0
0.617	2097.32	0
0.618	2092.21	0
0.619	2088.09	0
0.62	2084.98	0
0.621	2085.86	0
0.622	2083.74	0
0.623	2081.63	0
0.624	2081.51	0
0.625	2084.39	0
0.626	2089.27	0
0.627	2094.15	0
0.628	2099.02	0
0.629	2101.9	0
0.63	2103.78	0
0.631	2103.65	0
0.632	2105.52	0
0.633	2107.4	0
0.634	2106.27	0
0.635	2103.14	0
0.636	2102.01	0
0.637	2096.88	0
0.638	2091.75	0
0.639	2087.62	0
0.64	2085.48	0
0.641	2086.35	0
0.642	2085.21	0
0.643	2084.08	0
0.644	2084.94	0
0.645	2086.8	0
0.646	2091.66	0
0.647	2095.52	0
0.648	2099.38	0
0.649	2102.24	0
0.65	2105.1	0
0.651	2107.96	0
0.652	2110.81	0
0.653	2109.67	0
0.654	2107.52	0
0.655	2105.38	0
0.656	2103.23	0
0.657	2099.08	0
0.658	2094.93	0
0.659	2090.78	0
0.66	2090.63	0
0.661	2090.48	0
0.662	2088.33	0
0.663	2086.17	0
0.664	2086.02	0
0.665	2088.86	0
0.666	2093.71	0
0.667	2097.55	0
0.668	2101.39	0
0.669	2103.23	0
0.67	2107.07	0
0.671	2107.91	0
0.672	2110.75	0
0.673	2110.59	0
0.674	2109.43	0
0.675	2107.26	0
0.676	2104.1	0
0.677	2099.93	0
0.678	2095.77	0
0.679	2092.6	0
0.68	2091.43	0
0.681	2090.26	0
0.682	2087.09	0
0.683	2086.92	0
0.684	2085.75	0
0.685	2090.58	0
0.686	2093.41	0
0.687	2100.23	0
0.688	2104.06	0
0.689	2105.88	0
0.69	2109.71	0
0.691	2112.53	0
0.692	2114.35	0
0.693	2114.17	0
0.694	2113	0
0.695	2109.81	0
0.696	2106.63	0
0.697	2102.45	0
0.698	2098.27	0
0.699	2094.09	0
0.7	2092.9	0
0.701	2091.72	0
0.702	2090.53	0
0.703	2089.34	0
0.704	2088.16	0
0.705	2091.97	0
0.706	2094.78	0
0.707	2099.59	0
0.708	2103.4	0
0.709	2106.21	0
0.71	2109.02	0
0.711	2110.82	0
0.712	2111.63	0
0.713	2111.43	0
0.714	2110.24	0
0.715	2108.04	0
0.716	2105.85	0
0.717	2100.65	0
0.718	2096.45	0
0.719	2092.25	0
0.72	2092.05	0
0.721	2090.85	0
0.722	2089.65	0
0.723	2086.45	0
0.724	2086.24	0
0.725	2089.04	0
0.726	2093.84	0
0.727	2098.63	0
0.728	2102.43	0
0.729	2106.22	0
0.73	2108.01	0
0.731	2108.8	0
0.732	2111.59	0
0.733	2112.38	0
0.734	2111.17	0
0.735	2107.96	0
0.736	2105.75	0
0.737	2100.54	0
0.738	2096.33	0
0.739	2091.11	0
0.74	2088.9	0
0.741	2087.68	0
0.742	2086.47	0
0.743	2085.25	0
0.744	2085.03	0
0.745	2087.81	0
0.746	2090.59	0
0.747	2095.37	0
0.748	2100.15	0
0.749	2101.93	0
0.75	2105.71	0
0.751	2107.49	0
0.752	2108.26	0
0.753	2108.04	0
0.754	2105.82	0
0.755	2104.59	0
0.756	2100.37	0
0.757	2096.14	0
0.758	2091.91	0
0.759	2087.68	0
0.76	2085.45	0
0.761	2084.23	0
0.762	2082	0
0.763	2079.76	0
0.764	2080.53	0
0.765	2084.3	0
0.766	2087.07	0
0.767	2091.84	0
0.768	2095.6	0
0.769	2098.37	0
0.77	2101.13	0
0.771	2101.9	0
0.772	2104.66	0
0.773	2103.42	0
0.774	2102.18	0
0.775	2098.94	0
0.776	2095.71	0
0.777	2092.47	0
0.778	2087.23	0
0.779	2082.98	0
0.78	2081.74	0
0.781	2080.5	0
0.782	2079.26	0
0.783	2078.01	0
0.784	2077.77	0
0.785	2080.52	0
0.786	2083.28	0
0.787	2090.03	0
0.788	2092.79	0
0.789	2094.54	0
0.79	2096.29	0
0.791	2098.04	0
0.792	2098.79	0
0.793	2097.54	0
0.794	2098.29	0
0.795	2096.04	0
0.796	2092.79	0
0.797	2089.54	0
0.798	2084.29	0
0.799	2080.03	0
0.8	2077.78	0
0.801	2075.52	0
0.802	2075.27	0
0.803	2074.01	0
0.804	2073.76	0
0.805	2074.5	0
0.806	2079.24	0
0.807	2083.99	0
0.808	2086.73	0
0.809	2089.47	0
0.81	2092.21	0
0.811	2092.95	0
0.812	2094.69	0
0.813	2094.43	0
0.814	2093.16	0
0.815	2089.9	0
0.816	2086.64	0
0.817	2084.38	0
0.818	2079.11	0
0.819	2076.85	0
0.82	2074.58	0
0.821	2073.32	0
0.822	2072.05	0
0.823	2070.78	0
0.824	2070.52	0
0.825	2072.25	0
0.826	2076.98	0
0.827	2081.71	0
0.828	2084.44	0
0.829	2087.17	0
0.83	2088.9	0
0.831	2091.63	0
0.832	2091.36	0
0.833	2090.09	0
0.834	2089.82	0
0.835	2088.55	0
0.836	2086.27	0
0.837	2082	0
0.838	2077.73	0
0.839	2073.45	0
0.84	2071.18	0
0.841	2070.9	0
0.842	2068.62	0
0.843	2066.35	0
0.844	2066.07	0
0.845	2068.79	0
0.846	2073.52	0
0.847	2078.24	0
0.848	2081.96	0
0.849	2084.68	0
0.85	2086.4	0
0.851	2089.12	0
0.852	2090.84	0
0.853	2090.56	0
0.854	2090.28	0
0.855	2086.99	0
0.856	2084.71	0
0.857	2079.43	0
0.858	2075.15	0
0.859	2072.86	0
0.86	2070.58	0
0.861	2069.29	0
0.862	2067.01	0
0.863	2065.72	0
0.864	2065.44	0
0.865	2069.15	0
0.866	2072.86	0
0.867	2076.58	0
0.868	2080.29	0
0.869	2082	0
0.87	2084.71	0
0.871	2085.43	0
0.872	2088.14	0
0.873	2087.85	0
0.874	2086.56	0
0.875	2086.27	0
0.876	2081.98	0
0.877	2077.69	0
0.878	2073.4	0
0.879	2070.1	0
0.88	2067.81	0
0.881	2067.52	0
0.882	2065.23	0
0.883	2064.93	0
0.884	2063.64	0
0.885	2067.35	0
0.886	2071.05	0
0.887	2076.76	0
0.888	2079.46	0
0.889	2083.17	0
0.89	2085.87	0
0.891	2087.58	0
0.892	2088.28	0
0.893	2086.99	0
0.894	2086.69	0
0.895	2084.39	0
0.896	2081.09	0
0.897	2075.8	0
0.898	2069.5	0
0.899	2066.2	0
0.9	2063.9	0
0.901	2063.6	0
0.902	2061.3	0
0.903	2059	0
0.904	2059.7	0
0.905	2063.4	0
0.906	2066.1	0
0.907	2070.8	0
0.908	2074.5	0
0.909	2077.2	0
0.91	2077.9	0
0.911	2080.6	0
0.912	2082.3	0
0.913	2082.99	0
0.914	2081.69	0
0.915	2079.39	0
0.916	2075.08	0
0.917	2070.78	0
0.918	2066.48	0
0.919	2063.17	0
0.92	2061.87	0
0.921	2061.56	0
0.922	2060.26	0
0.923	2057.96	0
0.924	2059.65	0
0.925	2062.34	0
0.926	2066.04	0
0.927	2069.73	0
0.928	2073.43	0
0.929	2077.12	0
0.93	2077.81	0
0.931	2078.51	0
0.932	2081.2	0
0.933	2081.89	0
0.934	2079.59	0
0.935	2077.28	0
0.936	2072.97	0
0.937	2068.66	0
0.938	2063.35	0
0.939	2060.05	0
0.94	2058.74	0
0.941	2055.43	0
0.942	2054.12	0
0.943	2051.81	0
0.944	2051.5	0
0.945	2055.19	0
0.946	2057.88	0
0.947	2064.57	0
0.948	2067.26	0
0.949	2069.95	0
0.95	2072.64	0
0.951	2073.33	0
0.952	2075.02	0
0.953	2074.71	0
0.954	2073.4	0
0.955	2071.09	0
0.956	2067.78	0
0.957	2062.47	0
0.958	2055.16	0
0.959	2053.84	0
0.96	2052.53	0
0.961	2051.22	0
0.962	2049.91	0
0.963	2046.6	0
0.964	2048.29	0
0.965	2050.97	0
0.966	2054.66	0
0.967	2059.35	0
0.968	2060.04	0
0.969	2065.72	0
0.97	2067.41	0
0.971	2070.1	0
0.972	2069.79	0
0.973	2069.47	0
0.974	2067.16	0
0.975	2063.85	0
0.976	2059.53	0
0.977	2056.22	0
0.978	2049.91	0
0.979	2046.59	0
0.98	2046.28	0
0.981	2043.97	0
0.982	2042.65	0
0.983	2040.34	0
0.984	2041.02	0
0.985	2042.71	0
0.986	2046.4	0
0.987	2051.08	0
0.988	2054.77	0
0.989	2057.46	0
0.99	2059.14	0
0.991	2062.83	0
0.992	2064.51	0
0.993	2063.2	0
0.994	2061.88	0
0.995	2059.57	0
0.996	2053.26	0
0.997	2050.94	0
0.998	2044.63	0
0.999	2041.31	0
1	2041	0
1.001	2039.69	0
1.002	2037.37	0
1.003	2036.06	0
1.004	2035.74	0
1.005	2038.43	0
1.006	2042.12	0
1.007	2046.8	0
1.008	2049.49	0
1.009	2052.17	0
1.01	2053.86	0
1.011	2055.54	0
1.012	2056.23	0
1.013	2055.92	0
1.014	2053.6	0
1.015	2052.29	0
1.016	2047.98	0
1.017	2042.66	0
1.018	2038.35	0
1.019	2035.03	0
1.02	2033.72	0
1.021	2031.41	0
1.022	2029.09	0
1.023	2028.78	0
1.024	2028.47	0
1.025	2034.15	0
1.026	2039.84	0
1.027	2044.53	0
1.028	2048.21	0
1.029	2050.9	0
1.03	2054.59	0
1.031	2056.28	0
1.032	2056.96	0
1.033	2056.65	0
1.034	2057.34	0
1.035	2054.03	0
1.036	2050.71	0
1.037	2046.4	0
1.038	2042.09	0
1.039	2039.78	0
1.04	2038.47	0
1.041	2036.16	0
1.042	2034.84	0
1.043	2033.53	0
1.044	2033.22	0
1.045	2035.91	0
1.046	2038.6	0
1.047	2043.29	0
1.048	2046.98	0
1.049	2049.67	0
1.05	2053.36	0
1.051	2053.05	0
1.052	2055.74	0
1.053	2053.43	0
1.054	2051.12	0
1.055	2047.81	0
1.056	2042.5	0
1.057	2038.19	0
1.058	2033.88	0
1.059	2029.57	0
1.06	2026.26	0
1.061	2022.95	0
1.062	2020.65	0
1.063	2020.34	0
1.064	2022.03	0
1.065	2024.72	0
1.066	2029.41	0
1.067	2032.11	0
1.068	2035.8	0
1.069	2038.49	0
1.07	2041.19	0
1.071	2040.88	0
1.072	2041.57	0
1.073	2040.27	0
1.074	2038.96	0
1.075	2036.66	0
1.076	2032.35	0
1.077	2026.04	0
1.078	2020.74	0
1.079	2017.44	0
1.08	2017.13	0
1.081	2014.83	0
